"user","session","task","iteration","trigraph_qu!","trigraph_u!f","trigraph_!fa","trigraph_faB","trigraph_aB8","trigraph_B8*","trigraph_8*e","trigraph_*en","mean","standard_deviation","kurtosis","skewness"
"ea92f37c-6652-4339-b685-7ae99d5f272f","0","1","5","1080","1794","1716","1819","1126","1975","1766","440","1464.5","495.10453441672297","2.588722329588915","-0.9416547270067203"
"ea92f37c-6652-4339-b685-7ae99d5f272f","0","1","6","1440","1470","1131","1594","1575","1643","1214","487","1319.25","357.4513078728346","3.849952557858365","-1.3895212521903122"
"ea92f37c-6652-4339-b685-7ae99d5f272f","0","1","7","2813","1723","1205","1469","1246","1078","1509","1258","1537.625","518.6043620863596","4.69553268995712","1.7027307609853748"
"ea92f37c-6652-4339-b685-7ae99d5f272f","0","1","8","1057","1242","966","1686","1695","906","1064","579","1149.375","358.5142736000897","2.1354445946450897","0.29895860366598426"
"ea92f37c-6652-4339-b685-7ae99d5f272f","0","1","9","2104","930","784","1137","1189","1235","1963","1566","1363.5","443.10749260196445","1.891805371621057","0.4808570417878809"
"ea92f37c-6652-4339-b685-7ae99d5f272f","0","1","10","2104","930","784","1137","1189","1235","1963","1566","1363.5","443.10749260196445","1.891805371621057","0.4808570417878809"
"ea92f37c-6652-4339-b685-7ae99d5f272f","1","1","0","1079","1056","916","1836","2855","2766","2348","702","1694.75","815.4444723584801","1.4024819569453906","0.26005524374987454"
"ea92f37c-6652-4339-b685-7ae99d5f272f","1","1","1","1116","792","606","1516","2145","1524","1858","989","1318.25","498.7275684178688","1.8242220394244026","0.18919647942644915"
"ea92f37c-6652-4339-b685-7ae99d5f272f","1","1","2","1009","1254","855","1247","1613","1449","1296","560","1160.375","316.12020557851093","2.359811980592135","-0.5049504468637895"
"ea92f37c-6652-4339-b685-7ae99d5f272f","1","1","3","2615","1764","725","1172","2067","2030","1911","639","1615.375","654.5293991678296","1.8073648747400108","-0.23734151654478775"
"ea92f37c-6652-4339-b685-7ae99d5f272f","1","1","4","2035","1341","963","1403","611","201","1187","663","1050.5","532.5812144640478","2.397403787781687","0.2219976869904428"
"ea92f37c-6652-4339-b685-7ae99d5f272f","1","1","5","1092","1110","796","1129","1304","1353","1317","768","1108.625","210.8802607523995","1.8913410008095817","-0.5194663448532123"
"ea92f37c-6652-4339-b685-7ae99d5f272f","1","1","6","2489","1154","790","1023","1231","1315","1121","574","1212.125","533.1736202917394","4.419644107451504","1.4351219169984697"
"ea92f37c-6652-4339-b685-7ae99d5f272f","1","1","7","1010","1066","854","941","1145","1042","946","524","941","178.07512459633435","4.02724084959641","-1.3584563678358137"
"ea92f37c-6652-4339-b685-7ae99d5f272f","1","1","8","1986","1479","769","1042","1286","1030","968","559","1139.875","415.09680723296344","2.7792723278318405","0.6877724459452127"
"ea92f37c-6652-4339-b685-7ae99d5f272f","1","1","9","913","1074","762","883","996","923","766","393","838.75","195.10109558892793","3.7356324672883154","-1.2018388762292123"
"ea92f37c-6652-4339-b685-7ae99d5f272f","1","1","10","913","1074","762","883","996","923","766","393","838.75","195.10109558892793","3.7356324672883154","-1.2018388762292123"
"ea92f37c-6652-4339-b685-7ae99d5f272f","2","1","0","2153","1405","1161","1646","1832","1337","1383","659","1447","419.36887104314263","2.6850883619669217","-0.16528094754792455"
"ea92f37c-6652-4339-b685-7ae99d5f272f","2","1","1","890","1689","1350","2168","2559","1546","1468","517","1523.375","608.59303674541","2.288249032886757","0.05791306043962477"
"ea92f37c-6652-4339-b685-7ae99d5f272f","2","1","2","3333","2162","805","1322","2361","2031","1825","569","1801","835.4416496680064","2.3009187907398516","0.18490901031783585"
"ea92f37c-6652-4339-b685-7ae99d5f272f","2","1","3","1422","1527","1033","1335","1450","1081","870","472","1148.75","334.8244876050735","2.5011531063490327","-0.7497630206397137"
"ea92f37c-6652-4339-b685-7ae99d5f272f","2","1","4","1040","2068","1759","1428","1657","1260","935","480","1328.375","476.0149518397505","2.177301584652073","-0.20262543481724082"
"ea92f37c-6652-4339-b685-7ae99d5f272f","2","1","5","2245","1023","824","935","938","888","771","404","1003.5","501.21128279399295","4.9697100667848515","1.6654702167612896"
"ea92f37c-6652-4339-b685-7ae99d5f272f","2","1","6","1156","1236","944","1474","1479","831","997","511","1078.5","307.3430493764256","2.2231482936121507","-0.30322766869902085"
"ea92f37c-6652-4339-b685-7ae99d5f272f","2","1","7","2719","928","704","736","1104","1040","814","487","1066.5","651.1777791049077","5.285934710800048","1.908365097673246"
"ea92f37c-6652-4339-b685-7ae99d5f272f","2","1","8","2719","928","704","736","1104","1040","814","487","1066.5","651.1777791049077","5.285934710800048","1.908365097673246"
"ea92f37c-6652-4339-b685-7ae99d5f272f","2","1","9","2465","1779","1119","1588","1751","1163","898","432","1399.375","587.4272162361904","2.3882782024302474","0.15318431579800607"
"ea92f37c-6652-4339-b685-7ae99d5f272f","2","1","10","1076","1245","1215","1373","1242","1184","783","406","1065.5","297.7368804834228","3.295677179175326","-1.2504182991519555"
"ea92f37c-6652-4339-b685-7ae99d5f272f","2","1","11","1076","1245","1215","1373","1242","1184","783","406","1065.5","297.7368804834228","3.295677179175326","-1.2504182991519555"
