"user","session","task","iteration","trigraph_Pac","trigraph_ack","trigraph_ckm","trigraph_kmy","trigraph_myb","trigraph_ybo","trigraph_box","trigraph_oxw","trigraph_xwi","trigraph_wit","trigraph_ith","trigraph_thf","trigraph_hfo","trigraph_fou","trigraph_our","trigraph_urd","trigraph_rdo","trigraph_doz","trigraph_oze","trigraph_zen","trigraph_enl","trigraph_nli","trigraph_liq","trigraph_iqu","trigraph_quo","trigraph_uor","trigraph_orj","trigraph_rju","trigraph_jug","trigraph_ugs","trigraph_gs!","standard_deviation","kurtosis","skewness"
"b5efef81-d69e-4e71-8b5e-6e4b1aaa82cc","0","2b","5","678","458","475","646","651","698","417","873","794","758","300","1282","1294","1057","334","1173","1283","883","624","365","825","806","937","695","673","1023","1284","1220","593","427","748","297.26771727453155","2.0972012919899785","0.2913897976350796"
"b5efef81-d69e-4e71-8b5e-6e4b1aaa82cc","0","2b","6","638","527","466","580","638","613","351","594","556","501","385","512","589","290","470","668","721","556","436","427","595","585","491","469","420","316","754","768","685","632","983","142.90410689308223","3.8851494193690224","0.5648902057053936"
"b5efef81-d69e-4e71-8b5e-6e4b1aaa82cc","0","2b","7","728","486","467","603","664","646","533","518","484","353","435","459","494","373","434","579","381","348","520","437","624","634","879","855","760","457","616","631","505","495","13779","2341.7375385110076","28.84714839508621","5.267463317837992"
"b5efef81-d69e-4e71-8b5e-6e4b1aaa82cc","0","2b","8","712","449","434","586","707","741","397","423","472","475","329","913","956","775","360","474","414","312","388","544","790","684","710","469","547","456","737","1062","1550","1276","1573","324.1327595070266","4.434791548010274","1.4212864772273524"
"b5efef81-d69e-4e71-8b5e-6e4b1aaa82cc","0","2b","9","655","430","465","559","560","602","503","508","435","425","387","413","448","386","358","501","379","366","489","381","534","545","488","519","341","480","927","812","810","571","905","152.38342979936945","4.009514732639746","1.3195739835517837"
"b5efef81-d69e-4e71-8b5e-6e4b1aaa82cc","0","2b","10","655","430","465","559","560","602","503","508","435","425","387","413","448","386","358","501","379","366","489","381","534","545","488","519","341","480","927","812","810","571","905","152.38342979936945","4.009514732639746","1.3195739835517837"
"b5efef81-d69e-4e71-8b5e-6e4b1aaa82cc","1","2b","0","681","510","647","801","1632","1637","1414","6639","6395","455","440","1362","1397","1113","357","863","659","662","559","368","1379","1398","1348","815","635","378","928","809","648","496","918","1439.3115455960744","11.753693047498365","3.1313940450731703"
"b5efef81-d69e-4e71-8b5e-6e4b1aaa82cc","1","2b","1","618","518","777","1061","1043","2327","1604","612","549","461","528","726","509","360","337","549","492","318","366","930","1631","1510","832","580","388","462","1232","1127","1035","570","14626","2485.2758188864527","27.092803715240567","5.017163479161809"
"b5efef81-d69e-4e71-8b5e-6e4b1aaa82cc","1","2b","2","1066","808","621","776","700","758","660","940","719","633","430","561","599","342","349","559","410","271","541","471","602","620","401","691","556","578","2398","2355","633","595","1370","479.1362893445971","8.931642453703212","2.5272578538419777"
"b5efef81-d69e-4e71-8b5e-6e4b1aaa82cc","1","2b","3","653","549","509","666","545","629","498","585","405","378","401","798","967","568","339","956","1197","807","718","580","1146","1141","799","509","323","615","943","988","631","668","931","239.7063239636764","2.317889118418685","0.4882418739904009"
"b5efef81-d69e-4e71-8b5e-6e4b1aaa82cc","1","2b","4","544","471","594","621","766","726","343","612","392","361","485","506","565","276","388","554","447","343","621","547","785","741","547","500","301","5494","19652","17249","949","451","690","4457.903129752371","12.801234370619962","3.3738625956378767"
"b5efef81-d69e-4e71-8b5e-6e4b1aaa82cc","1","2b","5","668","458","747","885","1354","1276","1276","961","781","324","434","478","506","416","296","487","560","306","469","489","2243","2216","2035","556","429","406","1108","1175","949","451","690","533.7800195409961","4.242641132537975","1.4466869848887782"
"b5efef81-d69e-4e71-8b5e-6e4b1aaa82cc","1","2b","6","633","446","554","621","710","757","441","565","495","380","475","533","488","401","376","576","449","475","598","506","621","627","433","456","329","462","1935","1769","577","382","628","343.60105305841427","11.603477674725895","3.0680159736850667"
"b5efef81-d69e-4e71-8b5e-6e4b1aaa82cc","2","2b","0","706","429","400","1433","1640","924","467","778","889","969","559","801","634","387","319","629","480","347","487","521","1275","1141","902","843","653","535","1068","961","721","614","1072","320.6387485566311","3.2344568574337136","0.8388763368496285"
"b5efef81-d69e-4e71-8b5e-6e4b1aaa82cc","2","2b","1","688","549","570","645","741","661","646","832","667","351","394","749","851","619","493","497","1679","1505","521","616","1065","886","888","714","528","348","1107","982","1048","565","11804","1975.9595932751215","27.746714661666225","5.109712096137584"
"b5efef81-d69e-4e71-8b5e-6e4b1aaa82cc","2","2b","2","769","458","553","650","871","912","567","952","691","536","519","837","904","648","442","571","435","358","646","548","651","641","462","509","472","436","860","916","855","456","888","177.9901726525206","1.71378411897771","0.31082710322254364"
"b5efef81-d69e-4e71-8b5e-6e4b1aaa82cc","2","2b","3","734","478","495","615","1157","1147","994","807","582","440","352","390","514","458","262","636","614","350","452","426","1380","1388","589","688","622","398","741","677","575","413","24024","4140.391184070412","28.759570792634978","5.2548906923089245"
"b5efef81-d69e-4e71-8b5e-6e4b1aaa82cc","2","2b","4","717","528","539","639","972","989","742","643","419","397","504","719","886","484","350","672","906","472","454","534","945","934","820","745","523","375","717","614","581","434","12592","2119.634374946475","28.587228122729403","5.229331145151223"
"b5efef81-d69e-4e71-8b5e-6e4b1aaa82cc","2","2b","5","738","497","513","673","763","697","475","616","401","422","410","430","501","406","301","475","580","405","444","516","552","532","572","524","357","403","546","475","527","529","924","128.64309054534266","4.394086184685311","1.0916091805288344"
"b5efef81-d69e-4e71-8b5e-6e4b1aaa82cc","2","2b","6","695","599","595","1097","1415","1321","464","753","500","497","451","548","689","319","385","597","671","321","463","453","642","645","342","431","310","370","562","476","668","432","26388","4565.354403362772","28.848353740991413","5.267848121633055"
"b5efef81-d69e-4e71-8b5e-6e4b1aaa82cc","2","2b","7","648","478","474","574","1060","1150","1411","1256","533","498","408","678","755","387","400","566","1124","855","451","422","628","631","603","631","498","349","1264","1148","1117","464","12936","2180.765843196192","27.904852947443498","5.1307142496209766"
"b5efef81-d69e-4e71-8b5e-6e4b1aaa82cc","2","2b","8","893","535","540","627","693","742","556","607","550","433","498","474","551","435","419","604","585","414","540","570","625","604","671","681","456","486","626","521","405","412","822","117.12247118731713","3.4748820515157584","0.7900015189130245"
"bafdabe2-8b49-434a-aaf3-b06d61906024","0","2b","0","784","664","752","680","784","1033","944","2064","1752","1432","496","1007","1032","888","728","4640","4504","1136","656","656","11625","24824","22448","9056","944","528","728","688","816","704","1153","5902.66004480849","9.585791423022936","2.7656180621271607"
"bafdabe2-8b49-434a-aaf3-b06d61906024","0","2b","1","840","712","768","824","952","1240","992","1264","1088","776","680","936","1160","1168","992","4551","4296","1056","680","672","1224","1136","1472","920","944","528","728","688","816","704","1153","884.891719273443","12.076144119754854","3.1947185361281747"
"bafdabe2-8b49-434a-aaf3-b06d61906024","0","2b","2","768","640","751","712","984","1216","1032","1168","849","632","560","904","840","648","616","1192","1040","928","616","632","1360","1480","1856","1097","928","399","816","784","896","656","1152","302.0738792281893","4.284792876574226","1.0415393946160691"
"bafdabe2-8b49-434a-aaf3-b06d61906024","0","2b","3","776","648","776","744","824","1056","736","1089","776","712","536","1728","1608","1248","576","800","760","1520","1544","1552","776","696","1080","897","912","455","921","880","920","632","1224","333.8022244953495","2.8075206786888125","0.9118161475591574"
"bafdabe2-8b49-434a-aaf3-b06d61906024","0","2b","4","776","648","776","744","824","1056","736","1089","776","712","536","1728","1608","1248","576","800","760","1520","1544","1552","776","696","1080","897","912","455","921","880","920","632","1224","333.8022244953495","2.8075206786888125","0.9118161475591574"
"bafdabe2-8b49-434a-aaf3-b06d61906024","0","2b","5","752","605","720","688","896","1192","872","992","648","584","568","928","1120","1136","1040","984","704","776","808","840","912","840","1016","810","792","823","1312","1296","976","679","1112","197.84236780173893","2.4220882020036623","0.4182989064904431"
"bafdabe2-8b49-434a-aaf3-b06d61906024","0","2b","6","1535","4856","3768","672","744","904","656","1135","936","809","512","984","888","736","608","904","808","688","669","693","765","680","816","728","1272","935","1440","856","946","672","1264","888.431519024307","13.062261970648242","3.2875692860384924"
"bafdabe2-8b49-434a-aaf3-b06d61906024","0","2b","7","776","728","872","752","752","1056","752","1232","841","760","480","913","856","664","600","768","720","696","784","744","1480","1400","1536","728","744","576","1160","1104","1136","720","1184","263.0763214059664","3.0727470475154894","0.9839509500874699"
"bafdabe2-8b49-434a-aaf3-b06d61906024","0","2b","8","1168","904","975","776","1104","1296","944","872","632","608","544","984","1176","992","848","728","648","592","655","640","784","729","815","664","648","472","744","712","864","736","1304","213.59093231775148","2.6808592110817564","0.6919948176667082"
"bafdabe2-8b49-434a-aaf3-b06d61906024","0","2b","9","768","687","768","680","760","1000","704","1040","696","712","600","2008","1920","1512","576","784","648","640","632","648","984","928","1200","904","992","648","1352","1240","1279","704","1337","368.3223885319226","4.284896278973513","1.3901992528572595"
"bafdabe2-8b49-434a-aaf3-b06d61906024","0","2b","10","976","871","857","769","848","1096","688","1032","688","648","464","1600","1504","1312","552","816","704","696","664","672","712","664","848","728","752","448","735","680","808","664","1599","291.8746648463829","4.295041872705586","1.4253162218108162"
"bafdabe2-8b49-434a-aaf3-b06d61906024","0","2b","11","976","871","857","769","848","1096","688","1032","688","648","464","1600","1504","1312","552","816","704","696","664","672","712","664","848","728","752","448","735","680","808","664","1599","291.8746648463829","4.295041872705586","1.4253162218108162"
"bafdabe2-8b49-434a-aaf3-b06d61906024","1","2b","0","767","721","873","744","776","1088","1392","1800","1416","736","688","1505","1488","944","624","1135","1112","1081","752","737","1464","1408","1824","1025","1032","497","783","768","912","752","1185","345.32746678075785","2.519417604372114","0.6993830331030061"
"bafdabe2-8b49-434a-aaf3-b06d61906024","1","2b","1","999","880","968","744","1032","1256","648","952","672","696","560","912","784","840","672","937","616","609","664","648","1312","1217","1369","736","888","496","1088","960","1223","746","1256","239.5743146442307","2.110062674726544","0.4349968630580343"
"bafdabe2-8b49-434a-aaf3-b06d61906024","1","2b","2","623","704","833","712","937","1240","3096","3583","1032","648","544","1624","1600","1424","761","944","624","640","703","713","1272","1184","1240","656","679","400","808","760","816","632","1137","676.3516301269942","9.152235311282213","2.512605143370795"
"bafdabe2-8b49-434a-aaf3-b06d61906024","1","2b","3","1008","871","863","751","808","928","656","983","816","705","617","1944","1792","1152","608","5417","5248","1856","601","624","1152","1088","1646","1128","1168","599","1392","1320","1304","800","1472","1116.4584680704063","10.707214557825678","2.9016490584394927"
"bafdabe2-8b49-434a-aaf3-b06d61906024","1","2b","4","776","680","776","736","753","904","648","959","752","672","560","1536","1431","1432","640","864","568","568","641","648","768","704","1160","1023","1056","472","776","720","816","656","1239","267.861997954116","3.5926008429648806","1.2140249588556136"
"bafdabe2-8b49-434a-aaf3-b06d61906024","1","2b","5","839","864","856","776","762","937","672","1080","808","688","512","1928","1856","1840","672","784","497","496","656","648","1208","1144","1344","784","856","424","1025","976","1424","1000","1433","392.180252787387","3.4038183060309564","1.057597576807041"
"bafdabe2-8b49-434a-aaf3-b06d61906024","1","2b","6","800","655","768","704","752","888","585","960","736","720","584","1624","1496","1344","608","824","552","608","720","687","752","680","704","592","624","441","744","648","824","680","1241","269.2423910540067","5.453839360454059","1.7826183630054977"
"bafdabe2-8b49-434a-aaf3-b06d61906024","1","2b","7","848","839","913","760","961","1136","777","944","744","697","561","1864","1745","1408","632","12656","12384","615","663","670","16873","16800","896","806","839","416","648","592","744","640","1193","4703.208337947116","6.607221221702774","2.3133440181556804"
"bafdabe2-8b49-434a-aaf3-b06d61906024","1","2b","8","857","760","800","720","808","1080","1382","1847","1512","815","543","1736","1752","1529","624","880","681","641","600","656","760","672","896","806","839","416","648","592","744","640","1193","383.1195328912772","3.213378636721146","1.2031206640719583"
"e41db89e-c7b4-4c6c-9016-d89e258bf28b","0","2b","0","817","344","460","421","512","537","765","841","703","282","170","332","398","262","234","24661","24654","5722","226","278","12059","12064","550","824","16559","16352","14810","14737","705","239","659","7570.896494984801","3.6577974517660357","1.4280509760738704"
"e41db89e-c7b4-4c6c-9016-d89e258bf28b","0","2b","1","374","315","471","354","418","539","371","373","282","267","179","326","423","312","238","1198","1251","401","402","415","641","674","487","728","781","776","1173","1111","705","239","659","294.77051516001444","3.23908477665118","1.1160927465112231"
"e41db89e-c7b4-4c6c-9016-d89e258bf28b","0","2b","2","479","323","444","437","410","520","377","450","345","247","218","486","504","375","288","422","329","255","383","368","800","781","605","644","705","747","686","608","486","326","616","159.75838286268782","2.2412895410311475","0.46694312857854214"
"e41db89e-c7b4-4c6c-9016-d89e258bf28b","0","2b","3","485","333","416","428","352","460","784","881","364","260","244","786","784","261","280","1796","1722","399","396","456","777","762","627","777","4692","4356","11647","11617","505","245","641","2835.852648410414","10.340140765405982","2.913254974531719"
"e41db89e-c7b4-4c6c-9016-d89e258bf28b","0","2b","4","485","333","416","428","352","460","784","881","364","260","244","786","784","261","280","1796","1722","399","396","456","777","762","627","777","4692","4356","11647","11617","505","245","641","2835.852648410414","10.340140765405982","2.913254974531719"
"e41db89e-c7b4-4c6c-9016-d89e258bf28b","0","2b","5","462","292","429","408","346","512","307","403","401","245","210","384","399","358","228","403","443","877","862","352","1120","1129","986","626","670","579","748","736","505","245","641","251.55170057965447","3.017796156479971","0.9680220836747573"
"e41db89e-c7b4-4c6c-9016-d89e258bf28b","0","2b","6","927","400","448","441","357","560","337","378","363","193","206","1054","1074","276","233","410","391","530","605","553","548","539","373","586","1585","2635","3091","1016","323","240","505","649.0118912343438","8.938977344605302","2.5359324271152497"
"e41db89e-c7b4-4c6c-9016-d89e258bf28b","0","2b","7","370","-780","392","394","354","464","344","427","306","221","176","350","356","285","277","1356","1310","338","369","324","551","543","425","449","448","403","969","969","803","211","545","364.4617315962362","6.737282421617942","-0.1480572562578423"
"e41db89e-c7b4-4c6c-9016-d89e258bf28b","0","2b","8","454","318","418","445","361","551","326","401","371","238","223","479","456","328","242","554","585","385","312","355","501","479","401","463","461","451","1059","1031","854","213","553","198.28050637709478","5.689297367755036","1.6614252209668716"
"e41db89e-c7b4-4c6c-9016-d89e258bf28b","0","2b","9","448","317","424","430","354","538","319","361","337","192","185","675","699","682","226","598","600","414","295","252","451","421","370","344","344","309","692","691","529","199","528","156.62648690302598","2.0480579749261834","0.35119058143314563"
"e41db89e-c7b4-4c6c-9016-d89e258bf28b","0","2b","10","831","368","395","397","342","476","326","381","288","269","178","323","406","330","239","413","539","266","277","311","497","504","458","434","417","350","422","415","323","196","545","122.78007546129363","6.486266613404497","1.329537251285045"
"e41db89e-c7b4-4c6c-9016-d89e258bf28b","0","2b","11","831","368","395","397","342","476","326","381","288","269","178","323","406","330","239","413","539","266","277","311","497","504","458","434","417","350","422","415","323","196","545","122.78007546129363","6.486266613404497","1.329537251285045"
"e41db89e-c7b4-4c6c-9016-d89e258bf28b","1","2b","0","698","384","374","439","386","442","400","689","560","527","207","454","399","244","295","476","455","349","363","363","638","590","389","546","586","594","1161","1088","1062","405","629","225.3223335718044","4.739967839693845","1.4568056897339234"
"e41db89e-c7b4-4c6c-9016-d89e258bf28b","1","2b","1","472","419","460","388","379","406","354","404","332","326","206","1447","1397","268","318","381","319","236","315","315","535","472","351","327","368","353","878","807","805","471","772","294.6006521119155","6.70476161416817","2.074500899721851"
"e41db89e-c7b4-4c6c-9016-d89e258bf28b","1","2b","2","785","413","538","393","412","540","441","621","520","360","215","365","425","337","229","390","395","241","289","247","478","475","361","323","533","708","2183","2079","538","338","553","438.3585857946144","11.32848303670234","3.0316235828476596"
"e41db89e-c7b4-4c6c-9016-d89e258bf28b","1","2b","3","698","623","737","367","381","482","342","387","290","293","195","453","498","343","261","537","479","379","344","295","500","488","441","597","2783","2581","636","540","325","286","674","567.0625333712164","12.187438864024305","3.2161787768248207"
"e41db89e-c7b4-4c6c-9016-d89e258bf28b","1","2b","4","435","397","504","392","367","542","326","362","347","282","200","384","432","273","251","932","888","846","387","360","661","657","574","769","3268","2933","625","595","352","256","569","671.9097899784513","11.75823088897052","3.1149270252017773"
"e41db89e-c7b4-4c6c-9016-d89e258bf28b","1","2b","5","498","368","366","424","343","431","314","381","385","276","276","875","848","711","311","1478","1485","184","293","379","791","779","671","561","3230","3091","863","689","429","268","617","710.0120794505266","9.04737931358643","2.578023148677986"
"e41db89e-c7b4-4c6c-9016-d89e258bf28b","1","2b","6","470","425","496","379","358","524","326","389","357","268","174","341","391","319","218","984","963","799","371","251","496","530","347","471","3222","3103","500","527","319","261","591","693.4172824320448","11.757809081852924","3.1505517511516317"
"e41db89e-c7b4-4c6c-9016-d89e258bf28b","1","2b","7","488","346","478","438","363","474","339","378","298","247","252","497","475","330","311","888","817","315","386","293","514","559","390","481","2348","2250","506","502","325","290","628","480.3264671954373","11.306795246001865","3.0508106355261946"
"e41db89e-c7b4-4c6c-9016-d89e258bf28b","1","2b","8","465","390","416","800","3061","3064","304","510","387","336","209","394","447","280","257","537","482","712","668","605","519","550","473","583","4549","4552","12915","12823","289","290","3171","3158.301450138661","9.888598941488741","2.7881857099956933"
"e41db89e-c7b4-4c6c-9016-d89e258bf28b","1","2b","9","465","390","416","800","3061","3064","304","510","387","336","209","394","447","280","257","537","482","712","668","605","519","550","473","583","4549","4552","12915","12823","289","290","3171","3158.301450138661","9.888598941488741","2.7881857099956933"
"e41db89e-c7b4-4c6c-9016-d89e258bf28b","1","2b","10","874","410","437","427","330","444","339","485","314","287","257","326","363","230","213","490","450","365","337","266","515","506","693","852","3005","2557","478","523","342","385","778","600.9713469322035","12.151512800003246","3.1800968252102586"
"e41db89e-c7b4-4c6c-9016-d89e258bf28b","1","2b","11","874","410","437","427","330","444","339","485","314","287","257","326","363","230","213","490","450","365","337","266","515","506","693","852","3005","2557","478","523","342","385","778","600.9713469322035","12.151512800003246","3.1800968252102586"
"e6404804-9a54-418a-a8f0-775592877cfe","0","2b","0","301","264","374","265","313","437","471","619","533","204","255","250","267","231","249","331","311","1057","1002","238","641","666","425","413","584","518","823","650","491","376","699","221.17981817223142","3.512613142684406","1.0693133886132289"
"e6404804-9a54-418a-a8f0-775592877cfe","0","2b","1","293","220","361","301","326","464","378","546","410","255","248","306","312","277","386","614","557","382","438","508","633","594","369","1230","1851","938","891","346","382","322","324","330.04982123206395","10.105877795473715","2.5921130170920668"
"e6404804-9a54-418a-a8f0-775592877cfe","0","2b","2","302","253","417","317","364","531","284","392","461","244","330","861","891","792","718","637","545","365","361","476","724","765","482","367","441","470","1074","1030","584","328","399","225.2747380339258","2.841173387206911","0.9212865975747105"
"e6404804-9a54-418a-a8f0-775592877cfe","0","2b","3","343","238","384","320","350","484","270","347","449","220","230","355","320","314","331","446","339","282","292","366","386","448","841","862","663","673","791","445","392","286","535","171.41738802033126","3.8405800267079178","1.3351539833584085"
"e6404804-9a54-418a-a8f0-775592877cfe","0","2b","4","298","229","364","364","402","448","307","395","333","212","234","327","442","266","222","365","299","304","237","257","361","366","238","953","851","880","565","517","327","233","278","187.82481265727344","5.720216145266195","1.8801360790551398"
"e6404804-9a54-418a-a8f0-775592877cfe","0","2b","5","325","233","358","281","349","537","304","448","439","274","205","250","372","296","214","421","380","418","327","272","389","370","252","334","359","403","704","640","554","276","323","115.6741719134691","4.207302570217848","1.1848146126106036"
"e6404804-9a54-418a-a8f0-775592877cfe","0","2b","6","324","268","372","303","357","528","275","365","347","205","203","258","360","288","199","366","287","313","276","274","369","381","238","316","367","361","392","379","356","262","304","67.38514334944138","4.139700518425228","0.4851292081140957"
"e6404804-9a54-418a-a8f0-775592877cfe","0","2b","7","289","206","531","535","434","435","322","451","319","197","205","285","306","294","249","364","381","449","342","287","446","486","482","508","1563","1398","556","617","512","226","336","293.4547812471908","10.204299463465306","2.7187083301771113"
"e6404804-9a54-418a-a8f0-775592877cfe","0","2b","8","292","234","400","304","389","522","283","368","387","227","225","271","381","220","197","339","268","267","211","220","343","402","252","449","397","368","468","426","324","244","481","88.90088484206663","2.04370688333409","0.332387455873052"
"e6404804-9a54-418a-a8f0-775592877cfe","0","2b","9","284","232","301","283","313","397","266","350","363","252","268","335","422","279","192","1340","1361","505","372","371","427","425","242","434","388","366","457","429","352","225","276","260.0921472825423","11.39884544188695","3.0392484115952003"
"e6404804-9a54-418a-a8f0-775592877cfe","0","2b","10","284","232","301","283","313","397","266","350","363","252","268","335","422","279","192","1340","1361","505","372","371","427","425","242","434","388","366","457","429","352","225","276","260.0921472825423","11.39884544188695","3.0392484115952003"
"e6404804-9a54-418a-a8f0-775592877cfe","1","2b","0","345","296","312","346","410","498","264","332","336","225","272","260","339","229","192","381","312","355","303","302","413","427","313","385","384","403","431","401","364","262","335","67.75456103542416","2.729608818510747","0.02703599355967342"
"e6404804-9a54-418a-a8f0-775592877cfe","1","2b","1","306","220","337","302","365","490","303","358","423","214","283","305","355","323","204","352","348","373","302","331","427","464","270","294","386","410","1215","1107","333","278","334","213.7093097988317","11.455628617551534","3.0266724798396676"
"e6404804-9a54-418a-a8f0-775592877cfe","1","2b","2","375","285","342","298","279","376","299","363","1785","1645","227","290","382","363","224","387","367","301","247","261","387","378","306","320","330","432","414","378","291","296","413","344.69466498737637","13.067699428818878","3.409531225836697"
"e6404804-9a54-418a-a8f0-775592877cfe","1","2b","3","698","324","401","366","454","541","317","372","332","194","243","248","302","201","180","338","297","428","283","280","407","408","247","289","364","366","415","387","311","226","294","103.98658162055328","5.644799331694619","1.2569563351539579"
"e6404804-9a54-418a-a8f0-775592877cfe","1","2b","4","316","200","4061","4018","2316","2396","254","346","328","184","201","249","282","272","153","361","427","556","416","378","444","406","281","385","380","389","351","458","310","233","359","1011.488854309992","8.15095173128887","2.5542527259612506"
"e6404804-9a54-418a-a8f0-775592877cfe","1","2b","5","302","222","259","267","308","400","305","344","361","233","315","397","507","247","218","454","398","373","297","266","377","695","637","767","320","353","379","367","248","184","345","132.8170876510714","5.11113287676483","1.5397441282832096"
"e6404804-9a54-418a-a8f0-775592877cfe","1","2b","6","763","244","357","309","326","420","242","372","394","217","238","478","610","432","199","945","926","882","290","298","549","531","357","411","300","254","382","348","326","249","312","203.14548335847635","4.081288373094725","1.4396938006222173"
"e6404804-9a54-418a-a8f0-775592877cfe","1","2b","7","415","269","348","356","1989","2049","2169","731","647","355","295","284","339","309","167","338","417","369","311","262","436","488","261","444","392","369","523","563","326","255","382","512.731170167762","7.722882712858259","2.501658462480429"
"e6404804-9a54-418a-a8f0-775592877cfe","1","2b","8","302","206","282","291","327","416","271","335","345","217","287","252","351","307","180","323","353","382","252","224","347","364","272","393","282","330","406","387","297","229","300","59.96488740191071","2.3078391029290044","-0.13128577566231392"
"e6404804-9a54-418a-a8f0-775592877cfe","2","2b","0","417","286","368","358","287","2244","2912","1127","1106","252","254","266","345","315","223","371","352","340","266","260","352","403","236","375","333","285","381","452","397","263","396","582.3072680488168","11.681602619151565","3.084332052073683"
"e6404804-9a54-418a-a8f0-775592877cfe","2","2b","1","340","270","347","320","384","465","277","400","348","201","266","263","314","271","177","349","324","299","239","255","356","398","255","301","341","378","669","1007","868","602","486","179.56944691207357","7.00605460369168","2.0669883593114795"
"e6404804-9a54-418a-a8f0-775592877cfe","2","2b","2","1257","691","665","354","398","402","276","353","303","222","280","363","463","246","199","363","297","310","271","333","382","375","268","415","283","342","521","633","547","466","380","197.07692735722787","11.513895779983352","2.655361796248797"
"e6404804-9a54-418a-a8f0-775592877cfe","2","2b","3","769","300","307","344","416","455","303","449","365","255","226","303","354","320","205","386","397","366","302","303","370","328","272","483","924","977","1000","647","527","312","327","209.7074320951991","4.680333557338961","1.6653949232559244"
"e6404804-9a54-418a-a8f0-775592877cfe","2","2b","4","331","257","302","324","373","467","264","360","436","223","275","427","482","361","274","358","371","322","268","229","351","350","561","681","553","334","480","515","353","282","396","105.48179932857693","3.589113683901865","0.9512558983458996"
"e6404804-9a54-418a-a8f0-775592877cfe","2","2b","5","314","275","293","327","383","457","265","326","316","188","243","399","509","322","209","357","376","264","231","215","338","332","275","309","310","342","309","455","330","268","400","72.65021755164791","3.2004390905916242","0.5333337575383165"
"e6404804-9a54-418a-a8f0-775592877cfe","2","2b","6","360","262","402","424","381","452","1428","1433","315","208","182","236","269","218","169","317","325","267","230","195","321","343","237","275","313","374","922","955","346","230","362","318.3206323410178","7.323594154320467","2.3201100546048994"
"e6404804-9a54-418a-a8f0-775592877cfe","2","2b","7","382","224","486","568","446","432","277","371","353","194","239","340","387","217","205","355","281","359","234","207","329","327","267","431","317","423","475","468","328","250","387","94.99734373853687","2.34808700583475","0.28098376255225543"
"e6404804-9a54-418a-a8f0-775592877cfe","2","2b","8","334","263","319","362","391","451","243","326","344","187","281","283","361","319","229","359","372","285","242","203","365","338","344","1361","1247","1186","609","606","340","224","325","291.52356610430786","7.11320854722745","2.3097603495398578"
"e861cdce-a713-40ab-82ac-4d9691788a19","0","2b","0","977","943","1672","1328","1432","904","439","1039","967","536","321","943","1359","981","624","1016","944","632","680","713","1310","1208","767","886","728","455","1272","1601","1065","879","822","327.99967640399257","2.603670628309475","0.26921088528441806"
"e861cdce-a713-40ab-82ac-4d9691788a19","0","2b","1","-1719","-2071","1086","1072","1144","880","472","1063","1024","608","336","576","640","384","288","1344","1288","1209","656","648","1575","1553","746","746","553","408","1240","1218","615","503","844","762.0270396495966","8.779979072303586","-2.319140204867341"
"e861cdce-a713-40ab-82ac-4d9691788a19","0","2b","2","665","536","928","1007","1041","857","457","903","848","519","321","545","648","359","294","1415","1423","736","632","511","984","952","896","936","792","544","4576","4416","1103","463","805","958.3653986099778","11.45834577934408","3.0598802778988983"
"e861cdce-a713-40ab-82ac-4d9691788a19","0","2b","3","632","535","1015","1087","1263","920","400","1032","1025","753","359","593","664","361","288","1296","1216","511","639","608","1224","1217","1696","1681","1432","456","1081","1070","631","464","1191","388.8371361101127","2.1064385000628265","0.3110886962481929"
"e861cdce-a713-40ab-82ac-4d9691788a19","0","2b","4","567","689","2064","2008","929","769","385","1064","961","417","328","673","704","400","271","1134","1048","368","488","496","1433","1392","1567","1808","1617","1120","1143","1143","536","496","1202","503.12954621106434","2.414666909410844","0.6144343759329859"
"e861cdce-a713-40ab-82ac-4d9691788a19","0","2b","5","616","600","919","976","1104","952","534","1161","1256","623","559","911","920","400","303","1515","1496","1135","511","463","1175","945","1511","1631","1408","504","1265","1217","840","537","1122","370.36381415941497","1.892851045836178","0.09014649527626932"
"e861cdce-a713-40ab-82ac-4d9691788a19","0","2b","6","672","527","1087","1159","1282","800","385","752","687","503","361","513","624","368","336","1167","1102","385","478","457","916","973","908","816","505","360","1080","1033","576","456","842","286.4073018619349","1.788298327073798","0.3568151798653233"
"e861cdce-a713-40ab-82ac-4d9691788a19","0","2b","7","2216","584","745","1010","1433","1296","608","936","864","561","391","592","656","361","256","1248","1216","998","577","527","1224","1168","1375","1344","1103","608","1408","1368","822","440","708","422.89863681966796","3.646902996488752","0.7445416225758344"
"e861cdce-a713-40ab-82ac-4d9691788a19","0","2b","8","822","521","650","673","1063","873","553","895","809","496","352","568","633","336","759","1167","1119","1250","1393","1441","1304","1272","1296","1552","1408","513","1041","1088","960","487","902","345.39279544101646","1.8345014908878237","0.09774267354077253"
"e861cdce-a713-40ab-82ac-4d9691788a19","0","2b","9","600","489","713","792","1153","1080","592","912","856","376","367","552","617","335","296","2150","2200","1952","608","480","1167","1175","1584","1568","1360","360","1913","1888","560","488","820","575.837684162439","2.3655029905379745","0.7996681166462024"
"e861cdce-a713-40ab-82ac-4d9691788a19","0","2b","10","600","489","713","792","1153","1080","592","912","856","376","367","552","617","335","296","2150","2200","1952","608","480","1167","1175","1584","1568","1360","360","1913","1888","560","488","820","575.837684162439","2.3655029905379745","0.7996681166462024"
